ItemID,Sentiment,SentimentText
3069,1,Aww watching my cousin graduate 
3070,1,@blindcripple I know people. Got out ok 
3071,0,raining! *GULP* hope the power or net doesn't go down the next 1.5 hrs! got a client meeting 
3072,0,just dropped original flava off at the airport.  sad times 
3073,1,"@buckhollywood She lost,Susan Lost  to diversity"
3074,1,@mileycyrus http://twitpic.com/5usde - ... yeah I know... i read it in a magazine 
3075,1,Sing me insomnia check them out 
3076,0,@Scabard Hold up - Halo is Halo; it's Awesome. NO arguments.. plus Reach sounds interesting (but probably still no chief  )
3077,0,I have such a headache 
3078,1,having an easy night and watching old eps of october road on dvd...bryan greenberg 
3079,1,@EEPavlick hey no worries really cool to meet you. and thanks for best tweet to retweet ever 
3080,1,REMINDER: Spring 2009 Employer Paid Balances are due by June 29. Advanced Registration for the Fall 2009 semester will begin on June 22 
3081,1,@wptavern that's so cool 
3082,1,@vodkyrobot Did you mean Taylena? 
3083,0,"alone again and again. i havent drink my orange juice,do the prayer. ahhh "
3084,0,The weather is major hot.. even at night by the beach 
3085,0,pretty sad to realize that giving all energy to some people can never get appreciated 
3086,0,fuk it I can't sleep 
3087,0,Just asked Ryan and Daniel to be my best friends... and the said YES!  Hurray for best friends! Not looking so forward to prom 2/17 
3088,0,"@Prettyfuls85 its not til tuesday, but she wanted 2 go 2 brunch 2day.  Nah  I was like cmon God me n mirna need it 4 the cruise!!"
3089,0,Kids graduated elementary school 2day. Theyre growing SO fast. 
3090,0,"this brings back memories.  mom, help me."
3091,0,I watched UP! This time I cried  It's really sad and hilarious ... That movie totally rocks!
3092,1,"mmm, strawberries and blueberries with strawberry ice cream. tasty. "
3093,1,"@Mellicious_ Ya want mine ? I've just made me my 2nd cup today, still hot  and oh so yummy "
3094,0,@nkotbgal21 Not much 
3095,1,In the middle of class now. Slept for 3 hours last night.  I SO TIRED. But project is DONE YAY.
3096,0,"@happyhomemaker2 I wish I had any ideas or suggestions, but I'm at a loss for words.  This is sad to hear!  "
3097,0,PLEASE ANSWER ME!!!! 
3098,0,"&quot;Acting stupid, getting drunk&quot; day is AWESOME! too bad it's just the two of us. miss the other two "
3099,0,omg me too its really annoying! i need some more friends  haha
3100,0,@spicesierra sammmeeee minus the oil change  sucks!
3101,1,"@ms_monk because you could live without organised, desert picnics but chaotic flooding is lifeblood. "
3102,1,I'm home.  good weekend.
3103,1,@Savorysweetlife  I have just sent you an email 
3104,1,My manager's daughter is in the office today  8-y-o girl that will be bored to death on the computer. I gave her pencils and paper 
3105,1,Okay now I'm off to target..... Had to clean 4 the cookout 
3106,0,@IfollowFreeze me tooo.....must be a bot.......artificial friends 
3107,0,@_stl_15_ i liked the Guess ones  but NOOO they were &quot;too square&quot; ugh... ;)
3108,1,@jenajean Thank you Jen! You are too kind 
3109,1,i slept with my window wiiiiide open and the birds say good morning 
3110,0,working sadly 
3111,1,@backstreetboys and great week! 
3112,0,so i had a long day at work last night!!!! super broke people n thbe club  dang!!!!!!!!!!!!!!!!!!!
3113,0,thank/ u guys so so much for helping me out on the followers thing! but im probably not gonna win cause i dont have 100 followers yet! 
3114,1,I'm going to travel each state and meet the people I tweet. Need camera crew+sponsors LOL..(via @KiaMorganSmith)U have camera crew here!! 
3115,0,is soooooo itchyy 
3116,1,On my way to vintsymposium.nl with Don Tapscott of Wikinomics 
3117,1,thumbs up for &quot;The Hangover&quot;. Only movie to successfully pull off a tiger humping scene 
3118,1,looks like in-n-out will be my last meal in california after all! in millbrae waiting for annette and tammy 
3119,0,@nickmongo A bad one. I know 
3120,0,"ahh wish i could vote on #sytycd  favs were -- karla and jonathan, vitolio and asuka, ade and melissa. but i loved kayla's outfit haha"
3121,0,For goodness sake! Youtube isn't working.... I can get on the main page but not onto the actual videos. Great. 
3122,1,http://bit.ly/d2K6d Vote @MikeyWay for Mr. Twitter Universe  (try again every 20 minutes)
3123,1,@ramennoodle so true  thanks!
3124,0,Finally left the kitchen chair to sit in mom's lap. Mostly because she's eating and I want some but she won't share 
3125,1,@shelbert456 but you still do anyways 
3126,0,I think this is going 2 be the earliest I've slept since I've had holidays ! Lol I'm just too tired out  anyway goodnight fellow tweeters
3127,0,Still playing drinking games...fml I'm losing badd 
3128,0,is wishing he was in DC so he could kick it with Paul Rudd. 
3129,1,@JonathanRKnight You should its really good 
3130,1,Good night. But not goodnight. 
3131,1,@JulieRe you know I have no allegiance to either 
3132,0,#asot400 4 hours left 
3133,1,Hecticly tired... But superkeen for the soccer later 
3134,0,wishing my sink was fixed 
3135,1,I have a daughter! 
3136,0,I should explain the the bees were hoping to reside in the wall cavities so not an easy  &quot;scoop-up and re-home&quot; option.  All very sad 
3137,0,@amysav83 Forgot you do shift work 
3138,0,Wish I could fall asleep. I am so tired.  #fb http://myloc.me/6nH
3139,1,"I call this one JAMBO, it's a feast of colour for the eyes  http://yfrog.com/4ovwtj"
3140,1,"@Quadrille Quick tip, BLOCK all those o_O default avatars appearing in your Following. They'll attract more. It will turn into a cluster. "
3141,0,perpetually cramping. IHU life.  i guess im going through another growth spurt? that's great. ill be like 6 foot and incredibly awkward.
3142,1,"Still surviving without my Charter Cable DVR box... life is hard.  Luckily, cable guy comes between 1:00 and 3:00 this afternoon."
3143,1,Survived the chaos that was Strawberry fair .. made plentya pennies .. now parked in a wooded Suffolk glade listening to rain on our roof 
3144,0,@Call_me_Court Oh i know!  Ily bb! &lt;3 &lt;3 &lt;3 &lt;3
3145,0,"@PeterKesina I wanted to do that myself, but turns out I'm coeliac. hard to ask for gluten free food in a war zone. "
3146,0,2 ulcer side by side  applying bongela nowww.. PAIN
3147,1,@girlonetrack i think i can see myself in that gigapan pic! 
3148,1,"has finally reached Level 18. Now, 56K - 70K before reaching Level 19. Ouchie.  http://plurk.com/p/z4yko"
3149,0,@DarnellWright I didn't get no birthday love from you. Should I cry now or later? 
3150,0,Twitter?! I'm already late 
3151,1,@DrMac6463 hi Sally.....thanks for the follow....looking forward to tweeting with you  
3152,0,@allenhortaleza: food tech today 
3153,1,@PeterParks haha I met @joelcomm @ewenc in the bathroom too! Hot spot to meet Internet marketing superstars apparently 
3154,1,"I am buying some cd's this summer  demi, jonas, ashley tisdale  love them. love their music. =D"
3155,1,"according to a facebook quiz, i'mma get married on january 15th, 2012 "
3156,0,"Bugger, won't upload "
3157,1,@mairsplaylist Not yet. I need to finish them first.  Hopefully by summer. Thanks for asking.
3158,1,@BurT_E  It's an honour being your friend!!!! http://bit.ly/LhgZ2  
3159,1,Confusion and stress is eating my face - someone pick a streaming movie on Netflix for me that will be entertaining.  Thanks. Anything!!
3160,1,@mathiel Zooyork. never mind that. 
3161,1,"@tabitharose93 bummer,you can't start revision with someting at least a little bit chocolate near by. Gives you brain power "
3162,1,@MissMary aaaah come out on friiiiday! 
3163,0,Itsmay_yay www poor maybelle 
3164,0,Public transport sux! Mate is on ipod &amp; fone so i'm just having a tweet. Exam 2morro 
3165,1,"@dragalicious why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
3166,0,#iremember 5 hours ago i was trying to think of something i rmember but i didnt think of anything 
3167,0,"So hot. No AC at home, no AC at work .  99 degrees outside today."
3168,1,@sishizaki is everything getting fuzzy!I think it's time to go sleep 
3169,1,@JoJojb Dudeeee. Follow me. 
3170,1,@roxy700 hey hoe! Joining the twitter revolution. No poker here though 
3171,0,ugh i am so tired still  hows everyone doing today?
3172,0,On the PC Now. Checking Email etc! Moggie is not to welll today 
3173,1,found a Russian girl in the souvenir shop  still have some more time 
3174,1,@swoodruff Me!! I'll be there... So will @MackCollier @AmberCadabra @ConversationAge! 
3175,0,Going to Ikea.. but first need to clean boyfriend's sick out of my car. Just wasn't feeling it at 1am! Hate drunk boys 
3176,0,"@JDWRIGHT25 Mine are terrible too  Can't believe how much this is hitting me. Eden's post really helped, but today I'm feeling down again."
3177,1,@PjThaDj damnnn . youu cnt get me hornayyy off tha early boo . . . damnnn 
3178,1,so hot out! needing a tan 
3179,0,@ginaster committed an assassination plot on your spy ring. You were wounded in action. You lost assets totaling Â£18.10K - 15 minutes ago 
3180,1,Still ridiculously happy! 
3181,1,"@Ammos it's online, but not in English but u already know everything about European Parlament elections in Greece "
3182,0,@CaptnGreever i wanna damn bonfire.. 
3183,1,@mikkipedia You are welcome. I am still chuckling inside about the image of @johnroderick and his hotel mini bar 
3184,0,Vegas does NOT drink beer  nothing but wine and limited cocktails with awful beer selections. Bummer
3185,1,@reynasophia you can talk to me anytime 
3186,0,i wish i could sew 
3187,1,"Man, this big pimpin is really knockin in the club right now...thts a real song, when it has timelessness "
3188,1,"@FirstPersonArts Yea, see what @andipantz said: http://is.gd/LH9O What I'm looking at looks completely alien #nohelp "
3189,1,"@SupportMyOffice No shirt, no shoes, no service (or follow!)  haha "
3190,0,"@lipserviceradio  though I think your aunt should of asked your parents before getting you a dog, to see if it was ok. Got your hopes up"
3191,1,"@TCSCN I know, that's what I meant that booze was discussed. A LOT  Man that was some epic pod! You guys are the BEST! THE BEST!"
3192,0,Hanging out with my man. Just watched the hills finale 
3193,1,Getting up in 5 hours 
3194,1,hells yeah seeing @luishandshake and @PlayRadioPlay at the shittiest venue in existence in July! 
3195,0,Theres always gonna be that one person you can never have! 
3196,1,June 22 beyonce conert  can't waittt
3197,1,OMGosh @Mitchelmusso one more day till it arrives at my door !! I'm so excited 
3198,0,Thought I was feelin better but I'm not so sure now... feeling terrible 
3199,1,"Oh yay, it's crying time! Staveros Flatley will be good "
3200,1,@altimet hide and seek? 
3201,0,@gracedent It worked for Iwan the other day 
3202,0,Not a very nice day 
3203,0,I am suffering from a case of insomnia 
3204,0,@BrooklynzFinest @BJermain kids starin at yo dick print 
3205,0,It's sad to come home to no tweets. 
3206,0,@Rappelz_Game Researching what it takes to get a job at google... so far their jobs look boring 
3207,0,"@britneyspears aww  my feelings, Brit. I don't know him, but if he found you, he must have been great in what he did."
3208,0,hangover city 
3209,0,"trying to get used to twitter, i have a cold "
3210,1,"cbf doing homework, im gonna get all creative and cover my school books with photos of short stack, FTSK and friends   it so much fun "
3211,1,@dameelizabeth but what have you done for me me me lately? i give u *hugs* 
3212,1,organic banana and peach + greek yogurt = YUM.  
3213,1,my hubbys cooking 4 meee 
3214,0,@denimmafia I'm wearing white pants too...already have a spot on them 
3215,1,@Gilamuffin i think i could wear you out 
3216,0,@Sum1sStar Awww im sorry.  I hope you feel better!
3217,1,@Jonasbrothers YAY!! here It's leess!!  the day of my Birthday it comes out!!  I'm so happy! lalala hhaaahah
3218,0,@RobertF3 correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin.  All better now! Hahaha
3219,0,I rly want the new sony vaio pocket pc but a waste of money.. Yes/no? 
3220,1,watching last nights eurovision that i missed  pretty good night last night 
3221,0,I hate that I can relate to POVso much recently. It saddens me greatly. 
3222,0,my laptop is burning my lap 
3223,0,I really want to just curl up in these blankets and cry like a sissy all day. Too bad that doesnt actually fix anything 
3224,0,definitely fucked up my ankle last night when I missed the last step on the stair. FUCK it hurts 
3225,0,@mcuban be cool if I still had HDNET 
3226,0,My heart is breaking...taking Alli to the shelter 
3227,1,goodmorning. i want to go lingerie shopping with @amiestar1 today (via @minastefan) &lt;= Definitely post pics 
3228,0,@goodreverenddr Hit me on AIm I lost my contacts 
3229,1,so many updates to readdd but its really funnn 
3230,0,@Teairra_Monroe Noooo im gonna goo OJ on that chick lol. Nah have fun at the awards 
